SourceFile,ImageDescription,FileName,CreateDate,GPSPosition,UserComment
D:/Data/20230208_101144_Jl.-Unida-II-STA-0+100.jpg,"Jl. Unida II
STA 0+100",20230208_101144_Jl.-Unida-II-STA-0+100.jpg,2023:02:08 10:11:44,"5 deg 32' 20.50"" N, 95 deg 18' 6.18"" E",-
D:/Data/20230208_101222_Jl.-Unida-II-STA-0+140.jpg,"Jl. Unida II
STA 0+140",20230208_101222_Jl.-Unida-II-STA-0+140.jpg,2023:02:08 10:12:22,"5 deg 32' 19.23"" N, 95 deg 18' 6.79"" E",-
D:/Data/20230208_101409_Jl.-Pemancar-Dalam-II-STA-0+000.jpg,"Jl. Pemancar Dalam II
STA 0+000",20230208_101409_Jl.-Pemancar-Dalam-II-STA-0+000.jpg,2023:02:08 10:14:08,"5 deg 32' 20.45"" N, 95 deg 18' 15.92"" E",-
D:/Data/20230208_101411_Jl.-Pemancar-Dalam-II-STA-0+000.jpg,"Jl. Pemancar Dalam II
STA 0+000",20230208_101411_Jl.-Pemancar-Dalam-II-STA-0+000.jpg,2023:02:08 10:14:11,"5 deg 32' 20.46"" N, 95 deg 18' 15.92"" E",-
D:/Data/20230208_101520_Jl.-Pemancar-Dalam-II-STA-0+020.jpg,"Jl. Pemancar Dalam II
STA 0+020",20230208_101520_Jl.-Pemancar-Dalam-II-STA-0+020.jpg,2023:02:08 10:15:20,"5 deg 32' 20.25"" N, 95 deg 18' 14.65"" E",-
D:/Data/20230208_101619_Jl.-Pemancar-Dalam-II-STA-0+050.jpg,"Jl. Pemancar Dalam II
STA 0+050",20230208_101619_Jl.-Pemancar-Dalam-II-STA-0+050.jpg,2023:02:08 10:16:18,"5 deg 32' 19.73"" N, 95 deg 18' 12.95"" E",-
D:/Data/20230208_101703_Jl.-Pemancar-Dalam-II-STA-0+100.jpg,"Jl. Pemancar Dalam II
STA 0+100",20230208_101703_Jl.-Pemancar-Dalam-II-STA-0+100.jpg,2023:02:08 10:17:03,"5 deg 32' 19.24"" N, 95 deg 18' 11.00"" E",-
D:/Data/20230208_101747_Jl.-Pemancar-Dalam-II-STA-0+150.jpg,"Jl. Pemancar Dalam II
STA 0+150",20230208_101747_Jl.-Pemancar-Dalam-II-STA-0+150.jpg,2023:02:08 10:17:47,"5 deg 32' 18.71"" N, 95 deg 18' 8.70"" E",-
D:/Data/20230208_101821_Jl.-Pemancar-Dalam-II-STA-0+180.jpg,"Jl. Pemancar Dalam II
STA 0+180",20230208_101821_Jl.-Pemancar-Dalam-II-STA-0+180.jpg,2023:02:08 10:18:21,"5 deg 32' 18.81"" N, 95 deg 18' 7.58"" E",-
D:/Data/20230208_101924_Jl.-Pemancar-Dalam-II-STA-0+200.jpg,"Jl. Pemancar Dalam II
STA 0+200",20230208_101924_Jl.-Pemancar-Dalam-II-STA-0+200.jpg,2023:02:08 10:19:24,"5 deg 32' 18.47"" N, 95 deg 18' 5.85"" E",-
D:/Data/20230208_102011_Jl.-Pemancar-Dalam-II-STA-0+250.jpg,"Jl. Pemancar Dalam II
STA 0+250",20230208_102011_Jl.-Pemancar-Dalam-II-STA-0+250.jpg,2023:02:08 10:20:10,"5 deg 32' 17.18"" N, 95 deg 18' 3.91"" E",-
D:/Data/20230208_102043_Jl.-Pemancar-Dalam-II-STA-0+280.jpg,"Jl. Pemancar Dalam II
STA 0+280",20230208_102043_Jl.-Pemancar-Dalam-II-STA-0+280.jpg,2023:02:08 10:20:43,"5 deg 32' 16.74"" N, 95 deg 18' 3.84"" E",-
D:/Data/20230208_102306_Jl.-Unida.jpg,Jl. Unida,20230208_102306_Jl.-Unida.jpg,2023:02:08 10:23:06,"5 deg 32' 25.28"" N, 95 deg 18' 8.81"" E",-
D:/Data/20230208_102308_Jl.-Unida.jpg,Jl. Unida,20230208_102308_Jl.-Unida.jpg,2023:02:08 10:23:08,"5 deg 32' 25.28"" N, 95 deg 18' 8.81"" E",-
D:/Data/20230208_102332_Jl.-Unida-I-STA-0+000.jpg,"Jl. Unida I
STA 0+000",20230208_102332_Jl.-Unida-I-STA-0+000.jpg,2023:02:08 10:23:32,"5 deg 32' 25.30"" N, 95 deg 18' 8.81"" E",-
D:/Data/20230208_102334_Jl.-Unida-I-STA-0+000.jpg,"Jl. Unida I
STA 0+000",20230208_102334_Jl.-Unida-I-STA-0+000.jpg,2023:02:08 10:23:34,"5 deg 32' 25.30"" N, 95 deg 18' 8.81"" E",-
D:/Data/20230208_102511_Jl.-Unida-I-STA-0+050.jpg,"Jl. Unida I
STA 0+050",20230208_102511_Jl.-Unida-I-STA-0+050.jpg,2023:02:08 10:25:11,"5 deg 32' 22.74"" N, 95 deg 18' 9.22"" E",-
D:/Data/20230208_102520_Jl.-Unida-I-STA-0+050.jpg,"Jl. Unida I
STA 0+050",20230208_102520_Jl.-Unida-I-STA-0+050.jpg,2023:02:08 10:25:20,"5 deg 32' 22.72"" N, 95 deg 18' 9.21"" E",-
D:/Data/20230208_102602_Jl.-Unida-I-STA-0+100.jpg,"Jl. Unida I
STA 0+100",20230208_102602_Jl.-Unida-I-STA-0+100.jpg,2023:02:08 10:26:01,"5 deg 32' 21.18"" N, 95 deg 18' 9.53"" E",-
D:/Data/20230208_102634_Jl.-Unida-I-STA-0+135.jpg,"Jl. Unida I
STA 0+135",20230208_102634_Jl.-Unida-I-STA-0+135.jpg,2023:02:08 10:26:34,"5 deg 32' 19.82"" N, 95 deg 18' 9.53"" E",-
D:/Data/20230208_102719_Jl.-Unida-I-STA-0+145.jpg,"Jl. Unida I
STA 0+145",20230208_102719_Jl.-Unida-I-STA-0+145.jpg,2023:02:08 10:27:19,"5 deg 32' 19.21"" N, 95 deg 18' 9.53"" E",-
