SourceFile,ImageDescription,FileName,CreateDate,GPSPosition,UserComment
D:/Data/20221006_105121_Jl-Kamboja-Sta-0+000.JPG,"Jl Kamboja
Sta 0+000",20221006_105121_Jl-Kamboja-Sta-0+000.JPG,2022:10:06 10:51:21,"5 deg 32' 54.80"" N, 95 deg 19' 46.30"" E","Jl Kamboja
Sta 0+000"
D:/Data/20221006_105147_Jl-Kamboja-Sta-0+050.JPG,"Jl Kamboja
Sta 0+050",20221006_105147_Jl-Kamboja-Sta-0+050.JPG,2022:10:06 10:51:47,"5 deg 32' 55.30"" N, 95 deg 19' 44.99"" E","Jl Kamboja
Sta 0+050"
D:/Data/20221006_105159_Jl-Kamboja-Sta-0+100.JPG,"Jl Kamboja
Sta 0+100",20221006_105159_Jl-Kamboja-Sta-0+100.JPG,2022:10:06 10:51:59,"5 deg 32' 55.49"" N, 95 deg 19' 43.06"" E","Jl Kamboja
Sta 0+100"
D:/Data/20221006_105213_Jl-Kamboja-Sta-0+150.JPG,"Jl Kamboja
Sta 0+150",20221006_105213_Jl-Kamboja-Sta-0+150.JPG,2022:10:06 10:52:13,"5 deg 32' 55.53"" N, 95 deg 19' 41.20"" E","Jl Kamboja
Sta 0+150"
D:/Data/20221006_105231_Jl-Kamboja-Sta-0+210.JPG,"Jl Kamboja
Sta 0+210",20221006_105231_Jl-Kamboja-Sta-0+210.JPG,2022:10:06 10:52:31,"5 deg 32' 55.63"" N, 95 deg 19' 39.63"" E","Jl Kamboja
Sta 0+210"
D:/Data/20221006_105457_Jl-Merpati--Sta-0+000.JPG,"Jl Merpati 
Sta 0+000",20221006_105457_Jl-Merpati--Sta-0+000.JPG,2022:10:06 10:54:57,"5 deg 32' 54.65"" N, 95 deg 19' 38.78"" E","Jl Merpati 
Sta 0+000"
D:/Data/20221006_105612_Jl-Merpati--Sta-0+050.JPG,"Jl Merpati 
Sta 0+050",20221006_105612_Jl-Merpati--Sta-0+050.JPG,2022:10:06 10:56:12,"5 deg 32' 53.50"" N, 95 deg 19' 38.53"" E","Jl Merpati 
Sta 0+050"
D:/Data/20221006_105629_Jl-Merpati--Sta-0+100.JPG,"Jl Merpati 
Sta 0+100",20221006_105629_Jl-Merpati--Sta-0+100.JPG,2022:10:06 10:56:29,"5 deg 32' 52.45"" N, 95 deg 19' 38.36"" E","Jl Merpati 
Sta 0+100"
D:/Data/20221006_105657_Jl-Merpati--Sta-0+150.JPG,"Jl Merpati 
Sta 0+150",20221006_105657_Jl-Merpati--Sta-0+150.JPG,2022:10:06 10:56:57,"5 deg 32' 50.26"" N, 95 deg 19' 37.98"" E","Jl Merpati 
Sta 0+150"
D:/Data/20221006_105714_Jl-Merpati--Sta-0+200.JPG,"Jl Merpati 
Sta 0+200",20221006_105714_Jl-Merpati--Sta-0+200.JPG,2022:10:06 10:57:14,"5 deg 32' 48.28"" N, 95 deg 19' 37.90"" E","Jl Merpati 
Sta 0+200"
D:/Data/20221006_105733_Jl-Merpati--Sta-0+250.JPG,"Jl Merpati 
Sta 0+250",20221006_105733_Jl-Merpati--Sta-0+250.JPG,2022:10:06 10:57:33,"5 deg 32' 47.15"" N, 95 deg 19' 37.93"" E","Jl Merpati 
Sta 0+250"
D:/Data/20221006_105755_Jl-Merpati--Sta-0+300.JPG,"Jl Merpati 
Sta 0+300",20221006_105755_Jl-Merpati--Sta-0+300.JPG,2022:10:06 10:57:55,"5 deg 32' 45.28"" N, 95 deg 19' 37.87"" E","Jl Merpati 
Sta 0+300"
D:/Data/20221006_105859_Jl-dahlia-Sta-0+000.JPG,"Jl dahlia
Sta 0+000",20221006_105859_Jl-dahlia-Sta-0+000.JPG,2022:10:06 10:58:59,"5 deg 32' 45.21"" N, 95 deg 19' 34.60"" E","Jl dahlia
Sta 0+000"
D:/Data/20221006_110013_Jl-dahlia-Sta-0+050.JPG,"Jl dahlia
Sta 0+050",20221006_110013_Jl-dahlia-Sta-0+050.JPG,2022:10:06 11:00:13,"5 deg 32' 47.06"" N, 95 deg 19' 34.66"" E","Jl dahlia
Sta 0+050"
D:/Data/20221006_110041_Jl-dahlia-Sta-0+100.JPG,"Jl dahlia
Sta 0+100",20221006_110041_Jl-dahlia-Sta-0+100.JPG,2022:10:06 11:00:41,"5 deg 32' 48.22"" N, 95 deg 19' 34.69"" E","Jl dahlia
Sta 0+100"
D:/Data/20221006_110111_Jl-dahlia-Sta-0+150.JPG,"Jl dahlia
Sta 0+150",20221006_110111_Jl-dahlia-Sta-0+150.JPG,2022:10:06 11:01:11,"5 deg 32' 49.70"" N, 95 deg 19' 34.82"" E","Jl dahlia
Sta 0+150"
D:/Data/20221006_110345_Jl-tanggul-Sta-0+000.JPG,"Jl tanggul
Sta 0+000",20221006_110345_Jl-tanggul-Sta-0+000.JPG,2022:10:06 11:03:45,"5 deg 32' 45.82"" N, 95 deg 19' 41.69"" E","Jl tanggul
Sta 0+000"
D:/Data/20221006_110408_Jl-tanggul-Sta-0+050.JPG,"Jl tanggul
Sta 0+050",20221006_110408_Jl-tanggul-Sta-0+050.JPG,2022:10:06 11:04:08,"5 deg 32' 45.64"" N, 95 deg 19' 43.64"" E","Jl tanggul
Sta 0+050"
D:/Data/20221006_110426_Jl-tanggul-Sta-0+100.JPG,"Jl tanggul
Sta 0+100",20221006_110426_Jl-tanggul-Sta-0+100.JPG,2022:10:06 11:04:26,"5 deg 32' 46.69"" N, 95 deg 19' 44.33"" E","Jl tanggul
Sta 0+100"
D:/Data/20221006_110446_Jl-tanggul-Sta-0+150.JPG,"Jl tanggul
Sta 0+150",20221006_110446_Jl-tanggul-Sta-0+150.JPG,2022:10:06 11:04:46,"5 deg 32' 48.59"" N, 95 deg 19' 44.35"" E","Jl tanggul
Sta 0+150"
D:/Data/20221006_110507_Jl-tanggul-Sta-0+200.JPG,"Jl tanggul
Sta 0+200",20221006_110507_Jl-tanggul-Sta-0+200.JPG,2022:10:06 11:05:07,"5 deg 32' 50.39"" N, 95 deg 19' 44.38"" E","Jl tanggul
Sta 0+200"
D:/Data/20221006_110525_Jl-tanggul-Sta-0+250.JPG,"Jl tanggul
Sta 0+250",20221006_110525_Jl-tanggul-Sta-0+250.JPG,2022:10:06 11:05:25,"5 deg 32' 50.73"" N, 95 deg 19' 44.38"" E","Jl tanggul
Sta 0+250"
D:/Data/20221006_110616_Jl-tanggul-Sta-0+300.JPG,"Jl tanggul
Sta 0+300",20221006_110616_Jl-tanggul-Sta-0+300.JPG,2022:10:06 11:06:16,"5 deg 32' 52.79"" N, 95 deg 19' 44.41"" E","Jl tanggul
Sta 0+300"
D:/Data/20221006_110619_Jl-tanggul-Sta-0+300.JPG,"Jl tanggul
Sta 0+300",20221006_110619_Jl-tanggul-Sta-0+300.JPG,2022:10:06 11:06:19,"5 deg 32' 52.79"" N, 95 deg 19' 44.41"" E","Jl tanggul
Sta 0+300"
D:/Data/20221006_110635_Jl-tanggul-Sta-0+350.JPG,"Jl tanggul
Sta 0+350",20221006_110635_Jl-tanggul-Sta-0+350.JPG,2022:10:06 11:06:35,"5 deg 32' 54.53"" N, 95 deg 19' 44.41"" E","Jl tanggul
Sta 0+350"
D:/Data/20221006_110646_Jl-tanggul-Sta-0+370.JPG,"Jl tanggul
Sta 0+370",20221006_110646_Jl-tanggul-Sta-0+370.JPG,2022:10:06 11:06:46,"5 deg 32' 55.28"" N, 95 deg 19' 44.44"" E","Jl tanggul
Sta 0+370"
D:/Data/20221006_110759_Jl-sekolah-Sta-0+000.JPG,"Jl sekolah
Sta 0+000",20221006_110759_Jl-sekolah-Sta-0+000.JPG,2022:10:06 11:07:59,"5 deg 32' 59.46"" N, 95 deg 19' 39.46"" E","Jl sekolah
Sta 0+000"
D:/Data/20221006_110829_Jl-sekolah-Sta-0+050.JPG,"Jl sekolah
Sta 0+050",20221006_110829_Jl-sekolah-Sta-0+050.JPG,2022:10:06 11:08:29,"5 deg 32' 59.48"" N, 95 deg 19' 37.63"" E","Jl sekolah
Sta 0+050"
D:/Data/20221006_110849_Jl-sekolah-Sta-0+100.JPG,"Jl sekolah
Sta 0+100",20221006_110849_Jl-sekolah-Sta-0+100.JPG,2022:10:06 11:08:49,"5 deg 32' 59.51"" N, 95 deg 19' 35.75"" E","Jl sekolah
Sta 0+100"
D:/Data/20221006_110910_Jl-sekolah-Sta-0+150.JPG,"Jl sekolah
Sta 0+150",20221006_110910_Jl-sekolah-Sta-0+150.JPG,2022:10:06 11:09:10,"5 deg 32' 59.43"" N, 95 deg 19' 34.25"" E","Jl sekolah
Sta 0+150"
D:/Data/20221006_110935_Jl-sekolah-Sta-0+200.JPG,"Jl sekolah
Sta 0+200",20221006_110935_Jl-sekolah-Sta-0+200.JPG,2022:10:06 11:09:35,"5 deg 32' 57.90"" N, 95 deg 19' 33.78"" E","Jl sekolah
Sta 0+200"
D:/Data/20221006_111028_Jl-sekolah-Sta-0+300.JPG,"Jl sekolah
Sta 0+300",20221006_111028_Jl-sekolah-Sta-0+300.JPG,2022:10:06 11:10:28,"5 deg 32' 55.29"" N, 95 deg 19' 33.67"" E","Jl sekolah
Sta 0+300"
D:/Data/20221006_111427_Jl-sawah-Sta-0+000.JPG,"Jl sawah
Sta 0+000",20221006_111427_Jl-sawah-Sta-0+000.JPG,2022:10:06 11:14:27,"5 deg 32' 58.76"" N, 95 deg 19' 32.65"" E","Jl sawah
Sta 0+000"
D:/Data/20221006_111437_Jl-sawah-Sta-0+050.JPG,"Jl sawah
Sta 0+050",20221006_111437_Jl-sawah-Sta-0+050.JPG,2022:10:06 11:14:37,"5 deg 32' 58.76"" N, 95 deg 19' 32.65"" E","Jl sawah
Sta 0+050"
D:/Data/20221006_111453_Jl-sawah-Sta-0+100.JPG,"Jl sawah
Sta 0+100",20221006_111453_Jl-sawah-Sta-0+100.JPG,2022:10:06 11:14:53,"5 deg 32' 59.17"" N, 95 deg 19' 31.09"" E","Jl sawah
Sta 0+100"
D:/Data/20221006_111510_Jl-sawah-Sta-0+150.JPG,"Jl sawah
Sta 0+150",20221006_111510_Jl-sawah-Sta-0+150.JPG,2022:10:06 11:15:10,"5 deg 32' 59.08"" N, 95 deg 19' 29.50"" E","Jl sawah
Sta 0+150"
D:/Data/20221006_111527_Jl-sawah-Sta-0+200.JPG,"Jl sawah
Sta 0+200",20221006_111527_Jl-sawah-Sta-0+200.JPG,2022:10:06 11:15:27,"5 deg 32' 59.19"" N, 95 deg 19' 27.98"" E","Jl sawah
Sta 0+200"
D:/Data/20221006_121439_Jl-Merpati-Sta-0+000.JPG,"Jl Merpati
Sta 0+000",20221006_121439_Jl-Merpati-Sta-0+000.JPG,2022:10:06 12:14:39,"5 deg 33' 5.11"" N, 95 deg 19' 42.26"" E","Jl Merpati
Sta 0+000"
D:/Data/20221006_121501_Jl-Merpati-Sta-0+050.JPG,"Jl Merpati
Sta 0+050",20221006_121501_Jl-Merpati-Sta-0+050.JPG,2022:10:06 12:15:01,"5 deg 33' 5.56"" N, 95 deg 19' 43.81"" E","Jl Merpati
Sta 0+050"
D:/Data/20221006_121549_Jl-Merpati-Sta-0+100.JPG,"Jl Merpati
Sta 0+100",20221006_121549_Jl-Merpati-Sta-0+100.JPG,2022:10:06 12:15:49,"5 deg 33' 5.85"" N, 95 deg 19' 45.70"" E","Jl Merpati
Sta 0+100"
D:/Data/20221006_121550_Jl-Merpati-Sta-0+100.JPG,"Jl Merpati
Sta 0+100",20221006_121550_Jl-Merpati-Sta-0+100.JPG,2022:10:06 12:15:50,"5 deg 33' 5.85"" N, 95 deg 19' 45.70"" E","Jl Merpati
Sta 0+100"
D:/Data/20221006_121615_Jl-Merpati-Sta-0+150.JPG,"Jl Merpati
Sta 0+150",20221006_121615_Jl-Merpati-Sta-0+150.JPG,2022:10:06 12:16:15,"5 deg 33' 6.29"" N, 95 deg 19' 47.59"" E","Jl Merpati
Sta 0+150"
D:/Data/20221006_121637_Jl-Merpati-Sta-0+200.JPG,"Jl Merpati
Sta 0+200",20221006_121637_Jl-Merpati-Sta-0+200.JPG,2022:10:06 12:16:37,"5 deg 33' 6.56"" N, 95 deg 19' 48.72"" E","Jl Merpati
Sta 0+200"
D:/Data/20221006_121638_Jl-Merpati-Sta-0+200.JPG,"Jl Merpati
Sta 0+200",20221006_121638_Jl-Merpati-Sta-0+200.JPG,2022:10:06 12:16:38,"5 deg 33' 6.56"" N, 95 deg 19' 48.72"" E","Jl Merpati
Sta 0+200"
